point3D_id,track_length,error,x,y,z
8246,3,0.2670887169054576,0.33114321075200176,-0.6226415899935568,4.39513951754404
8245,3,0.28767170770621303,0.13685528276566133,-0.678727318062749,4.48879156363589
8244,3,0.5965170425643537,-0.8495466454532491,-1.1339060698554848,5.715495832501508
8243,3,0.4830194856380556,-0.8538889558750568,-1.1191119757231398,5.211552976156084
8242,3,1.320562496066061,-0.9019077998990497,-1.211608330918593,5.754306021115279
8241,3,0.6264501480656859,0.045088354565278765,-1.0830972278907938,4.966707591707591
8240,3,0.5968274841265643,0.7327041605835594,-1.2906337115537851,4.9203029791448385
8239,3,0.5209514102358517,0.6887381646268207,-1.3867070306947544,5.141274911428209
8238,3,0.7798346865536008,0.02546971374333059,-1.5511496308238644,5.437018215670528
8237,3,0.3251591409181789,-0.4005071494659308,0.057824536432565125,3.9518853480300504
8236,3,0.6554079153141809,-1.1147368017910628,-0.19321350064286097,4.921789788899512
8235,2,0.5023057385557996,0.17585887214328583,0.16476554081444164,3.824784399589228
8234,3,0.39529386462308036,-0.5413694674596176,-0.05442526255698834,4.167386066440573
8233,3,0.7836711530166093,-0.4433566560197685,-0.12685807369222066,4.1478165688370465
8232,3,0.34421221876033975,-0.5986087715861581,-0.17401943872678557,4.337058617569954
8231,2,0.19161655239054004,0.5511973384536331,-0.02147445220039031,3.862190098164081
8230,3,0.2380644404995479,-0.5299819810414105,-0.3307604257844466,4.465085913256017
8228,3,0.31865190640789587,-0.9937601747737124,-0.7179379755285463,4.750384826077556
8227,3,0.7024190128886055,-1.2444470699336962,-0.8383183968954829,5.018440406613302
8226,3,0.07373816252751307,-1.0201535000884243,-0.8205456475018833,4.816708371952162
8225,3,0.3250330346613553,-0.09749765530912506,-0.6425234166489574,4.49725527265485
8224,3,0.4558861190075884,-0.8880447678964111,-0.9822808176733713,4.947566738274732
8223,3,0.12177418889919607,-0.3708247611109705,-0.9512003594070947,4.795708751207771
8222,3,0.6655845160371024,-0.28128912196636735,-0.9507571707909281,4.740326561364193
8221,3,0.7662690435364651,-0.19087207547588095,-0.9614758906784563,4.710961763751751
8220,3,0.3553847106974129,-0.2493899285828411,-0.9818891697203562,4.806054538477696
8219,3,0.3949676470839531,-0.45614342675311237,-1.0923254533006115,5.058154685003276
8218,3,0.4366741394648404,0.566171405018933,-0.8591176178824885,4.3234306300391
8217,3,0.18245279948591964,0.56836734495482,-0.9663326938777848,4.616133513884795
8216,3,0.14966016913321012,0.43240764986571556,-1.0399794255688848,4.838833725093226
8215,3,0.797055656770396,1.8842398548406807,-0.7828332964426133,3.6550337377490414
8213,3,0.6085603770319461,-0.2708059280207909,-1.3443116618825668,5.3253199928228545
8212,3,0.2302444118639838,0.9374125682711681,-1.400640196015591,5.006256780473166
8211,3,0.5337901981497261,-0.3755512715319853,-1.620800057393221,5.647675115408281
8210,3,0.3137256862360868,0.40876500333442495,-1.5440934803871307,5.200409515724632
8209,3,0.9966494479129663,0.3734303638941461,-1.7896810710379147,5.426050828561273
8208,3,0.7063211196666298,1.397184776135028,-1.7364565842450308,5.354901941821882
8207,3,0.6341367461240826,-1.1884264742038106,-0.06010676853795537,4.89678077711096
8206,3,0.705401545978242,-1.180158139562463,-0.086905757042885,4.892669509354589
8205,3,0.30087386515745,-0.6122334730478434,0.03007500142366004,4.0752702507255805
8204,3,0.9571450591029457,-0.15969055595142007,-0.1895604736247149,4.174110715373112
8203,3,0.3861264572087959,-0.1651514480155302,-0.2233900137225928,4.203484629417053
8202,3,0.35501679904755745,-0.46676348682681595,-0.31983944492051586,4.42081068388787
8201,3,0.3063786032018285,-0.06904135390499454,-0.28300487816385156,4.244400367592646
8200,3,0.5238368886353754,-0.07271610817110329,-0.3732579574766285,4.320998705516849
8199,3,0.1225855739855199,-0.26976154906543315,-0.48501946465728146,4.541306282817603
8198,3,0.07780082230607158,-0.2949757461045286,-0.5051522393879221,4.559529371847275
8197,3,0.24099886642477417,0.14623017574550753,-0.4429277258376024,4.324249065456091
8196,3,0.3650110393251804,-0.5904568638785496,-0.659415148685677,4.58732375281207
8195,3,0.6972359447519052,-0.9306181095525099,-0.7583065554901319,4.701447289369603
8194,3,0.994235100764013,-0.8312567345884732,-0.757062905740621,4.649020406512665
8193,3,0.3904670430469617,-0.8717176345752637,-0.7885332109451725,4.706119857506218
8192,3,0.31092809645766767,-0.8424201058507476,-0.8312801691334217,4.739377092310117
8191,3,0.30129727426500746,-0.8796383727120165,-1.0102717283930918,5.048469922663053
8190,3,0.0999994523337417,1.5977181166701275,-0.5213488279612893,3.5721486089355072
8189,3,0.13659535238102175,-0.22160993255644357,-0.9461846627295457,4.660455195483905
8188,3,0.24704359593955086,-0.35750839670836393,-1.0621377343594798,4.87235531613668
8187,3,0.28684716245177716,0.05242023389056522,-0.9872353962334092,4.6366700458140375
8186,3,0.8529013622199928,0.9423197491326573,-0.9695482444097142,4.453348306053999
8185,3,0.37611666683160405,-0.30182891079858987,-1.3663214758921665,5.369971565581381
8184,3,0.4087781095884808,0.2677802123212558,-1.2836616478595102,5.118216276086045
8183,3,0.298310888239835,0.6265648827162943,-1.2764602271989989,4.94350866080018
8182,3,0.14258484315028372,0.12798012288362107,-1.366762817864448,5.200758281606901
8181,3,0.2947432613994881,-0.23073960947791525,-1.4765613474637298,5.538126113200422
8180,3,0.03677324507216545,-0.2627517224781124,-1.555770576780676,5.600757927302476
8179,3,0.0957523973763693,-0.25008671267503085,-1.5602237506142207,5.595985971218513
8178,3,0.9393869585059865,0.8967096124928123,-1.3907169395868852,4.889310436300606
8177,3,0.16386808364515662,-0.34681959627536163,-1.6692833023712998,5.6786457888823385
8176,3,0.272766189921203,0.7182293356299867,-1.521317745189663,5.183040220416065
8175,3,0.8612907136604849,0.5915445090670379,-1.6906612363448852,5.0760660270976725
8174,3,0.5386310830866257,-0.336002573024604,-0.7916597332328136,4.6900117915158805
8173,3,0.5169024956631519,0.7708230063141301,-1.2110027180976606,4.84075664546105
8172,2,2.668896885196312,-1.4722268565512107,0.34248911014448163,4.767864296419715
8171,4,2.1157796157590245,109.08641268177374,-43.303160386614046,274.6237265902535
8170,5,1.2902974307132722,117.47167516610249,-51.268515387593055,297.78533531695564
8169,3,0.7011468787801295,98.7067969579284,-25.751448230568073,253.6788187616995
8168,5,0.943099227063299,109.77693768889783,-50.19838252030624,302.11623929788783
8167,5,1.2688697250931427,119.49275378150347,-47.80397363754369,291.54958395447215
8166,5,1.5673180076682844,124.52286771933852,-56.14437656865945,296.8616262853478
8165,3,0.5498315338015244,97.82413135896252,-22.85458161993876,245.87230876934254
8164,4,2.7799372680971968,-1.0612502190615891,0.47882709528370815,4.1773381269452345
8163,5,1.581680305534677,-1.9128728727112159,1.0604823714796108,4.1445024216227875
8162,7,0.788595914130938,-0.158231782570457,-0.7674468588578104,4.593831054258348
8161,6,1.9610354442469449,-1.2155552101850453,0.998213361239296,3.7157115320108
8160,6,0.12135827720642872,-0.16084090921522326,-0.08443027392857479,4.121754209971437
8159,2,0.7194008691072256,-0.6660450258626104,-0.32580427340778856,4.556571823486319
8158,3,1.1044841744624172,-0.2427691751273534,-1.329756971900597,5.264334106635157
8157,3,2.5055701884348687,-1.200684245178196,-0.9594788292172931,5.470131370239989
8156,3,2.296930961537333,-0.2033130333250825,-1.5003117552048586,5.549625178934044
8155,3,2.296930961537333,-0.2033130333250825,-1.5003117552048586,5.549625178934044
8154,3,1.0375887503720762,0.6947962417908967,-1.4032237319860938,5.116231005319269
8153,3,1.0375887503720762,0.6947962417908967,-1.4032237319860938,5.116231005319269
8152,3,0.4610609350708162,-0.9840134601001956,-1.1352637986489635,5.743185044626156
8151,2,1.3747907451231596,0.3602491828996075,-0.8597625902894008,4.517653541601315
8150,3,0.866039403045892,-0.673557228337472,-1.2813160852024514,5.6545142861860045
8149,3,2.3630110598084344,0.28839578027469875,-1.0828446706663537,4.886843008832634
8148,3,2.161987169496664,-0.7097473130597797,-0.5403318714381772,4.50871333880599
8147,3,1.6963801235237348,-0.6065650797226706,-0.7265902817701151,4.655834422335331
8146,3,1.8057514475188983,-1.0188982274234144,-1.046737641524814,5.110873457562755
8145,3,1.1948238288469895,-0.7584481366931352,-1.1963907000659164,5.6509489841055425
8144,4,0.6179746311545569,30.238749854124386,0.16546312651313524,73.00360394729748
8143,3,1.660180150673206,-0.8485581200787963,-0.7833465941603596,4.7612427036973575
8142,3,0.6533063825185497,-1.2026590435070483,-0.9513643102163899,5.0964387509055635
8141,3,0.7152776417933052,0.33828854772889466,-0.6935722891741861,4.439928883734237
8140,2,0.577967922307252,-0.6913346343313019,-0.9159233860953085,4.874759389221152
8139,3,0.4177018727743824,-0.3653791853533711,-0.8988002825932536,4.7198468828176265
8138,3,0.6246411191667419,-0.4187677475775528,-1.1579498434536015,5.103905544490949
8137,3,1.737207490959707,0.4298809248895878,-1.083156390486291,4.909084155437736
8136,3,0.3407585162023596,29.000046080267904,0.7181730945442496,72.79671894025225
8135,3,0.3407585162023596,29.000046080267904,0.7181730945442496,72.79671894025225
8134,3,0.776140819914979,-0.42502643764916037,-0.589226375192755,4.584356462480853
8133,3,0.8033059499744488,-0.4498376997450951,-0.6526711485371858,4.6502234733682135
8132,3,1.0643946490970158,0.2887819348813054,-0.8122659132210379,4.514177320550034
8131,3,1.1426228964760539,-0.839731294484534,-1.1169616400831786,5.689966811919158
8130,3,1.1336663985436328,0.29026692562953316,-1.1797832728477509,5.004201674223478
8129,3,1.0127449652977487,0.8928496451632392,-1.2025675497775499,4.667703469955706
8128,5,1.3679895146559695,114.98407839670318,-57.08142856662911,307.71447601308114
8127,3,1.151457075300231,-0.4129245490179262,-1.6689009511285795,5.842854050056986
8126,3,0.4419076290919534,0.7476337984668875,-1.5401944375432308,5.1783990788686625
8124,2,2.305249737465348,-1.3534773453497946,0.12282293212837438,4.997500711978551
8123,3,1.515875070345172,-0.20571901739293763,-0.04528063561110043,4.147257364317523
8122,3,0.31337657053163775,-1.4152358315914113,-0.6883203949270741,5.106965638950133
8121,3,0.4889130467598779,-0.8193108946907869,-0.8340194892101818,4.74325256535939
8120,3,2.5854202375720443,-0.609222721884161,-1.0109456324262875,4.9938801587343145
8119,3,1.7034069840325472,-0.384568708940591,-1.2130845287112595,5.255113330988836
8118,3,0.49077161425040855,0.7164712460344469,-1.196770568979315,4.824487187783842
8117,3,1.2725583450243019,-0.14777636985378387,-1.392026397337513,5.384978652348533
8116,3,0.6485988947534606,0.8726110982627027,-1.1805960546056573,4.617150697741719
8115,3,0.6505689347323061,0.7562388096513346,-1.2963644606432618,4.91110810516581
8114,2,0.04522653467914414,-1.2209893743332731,0.33170120709636336,4.530226008034489
8113,3,0.29103534199533815,-0.5367094909914769,-0.10068114992486399,4.174828116967459
8112,2,0.052127363595201925,-0.21995918152722965,-0.43828109214768396,4.450773150148712
8111,3,2.307037942236969,36.20040965378678,-3.047966907107488,125.60532866036284
8110,3,0.8001250881923951,-1.0949838227821436,-0.6269129129763681,4.800147349631483
8109,3,0.3309200825964161,-0.48374283103093846,-0.5089130276043867,4.521249622564212
8108,3,0.3835483814347797,-1.1062314677967335,-0.7980856534736532,4.850594012309654
8107,4,0.7667057747516673,88.47833706631003,-21.671056940016022,248.84387224942824
8106,3,0.9997126340705891,0.08227605198657781,-0.8706847867610862,4.507166077356074
8105,3,0.9997126340706379,0.08227605198657692,-0.8706847867610861,4.507166077356073
8104,4,1.452852249812895,91.30162446806327,-31.54855261821938,274.6738349401845
8103,3,0.831037222266005,-0.154551383704891,-1.0703013024465176,4.919191203345468
8102,3,1.0389789289482418,0.0810564471591877,-1.0604191553040725,4.908520378414377
8101,3,1.153072541367205,0.5629282370157345,-0.9688952156585929,4.48983598032106
8100,2,0.10564047269785007,0.5324033293235659,-1.1963845208132844,4.923277474329742
8099,3,0.9864167065640187,-0.1715749131397606,-1.4810586851914767,5.520153260811219
8098,3,0.30780914326708503,0.7677023868601396,-1.3677589389396125,5.087725694775217
8097,3,0.5869201413061763,1.1069121756584452,-1.4898129962012518,5.211464316171867
8096,3,0.3894640682250996,0.0327072108056875,-1.7498040771769747,5.85148738795292
8095,3,0.5095078850970819,-0.05097339582456151,-1.8137643971591195,6.000613251738172
8094,3,0.9580488006215849,-1.8472224560871027,0.7528869778110511,4.524117322596296
8093,3,0.5660334673720276,-1.8262233383088584,0.36556405636126704,4.833402386034318
8092,3,0.42426811326466046,-1.0035947756857464,0.29350561471135006,4.345198004051443
8091,3,0.25161151208735083,-0.8273717601430334,0.3133504809923431,4.073421637511126
8090,3,0.5413070473125697,-0.09632640682942971,-0.21652440854602922,4.1725234919479135
8089,3,1.6679182934256798,29.498750188869526,0.9145794989733012,70.59100295429465
8088,3,0.40180678925851837,-0.27832782675647055,-0.4068706173445425,4.458713987309992
8086,3,0.4841813487996334,-1.3409734654308125,-0.9468527018934187,5.635398701640753
8085,3,0.3583599962829587,-0.10286093399391524,-0.750477150870713,4.497975973475511
8084,4,0.4230176166992101,-1.094653272346442,-1.1013501333433204,5.829611180209777
8083,3,0.6422831888297343,-0.8274456178026354,-1.1099957436101227,5.191715163003384
8082,3,0.5281264721363373,-0.06460420532128117,-0.9540350918889704,4.628534674535635
8081,3,0.5407741166533621,-0.7318448580348306,-1.167618380694718,5.232651311830676
8080,3,0.6070181291494237,105.97588168412183,-34.44231961280764,268.0625128532172
8079,3,0.41278695166273954,107.63908192324365,-38.604040485597416,286.57971964618724
8078,3,0.742987313832986,0.5375787467279798,-1.134350085552232,4.966849006382647
8077,5,0.8660550815893364,112.46553759961313,-43.18541984637928,284.82304579466233
8075,3,0.7259394950454499,-0.43028315778949733,-1.6212407566834526,5.800102421782659
8074,3,0.20368908236565972,0.8036100094582695,-1.4835006991321424,5.160983902282309
8073,3,0.7280543815326904,0.07734294991913916,-1.5745158825755468,5.37489677773898
8072,3,1.1176204089607609,1.215624726426157,-1.5697546620464975,5.318158549433732
8070,3,0.29510061799116055,-0.8636327948850124,0.4395456881286499,3.9974528597874635
8069,3,0.8538607102671888,-0.49848731601104945,0.11706878078956227,3.939386762935084
8068,3,0.3799057594165876,-0.49789899389817616,0.04212987199829816,4.003486098106777
8067,3,0.3291357699486683,-0.5051091366690391,-0.06441507031680956,4.144705440719714
8066,3,0.3014862345797456,-0.5260833186116127,-0.2713155934169531,4.365365949201967
8065,3,0.4090520142879192,-0.11263682593250722,-0.5329045794610403,4.457920286575823
8064,3,0.5552816391772294,-0.8149778319237895,-0.6821416471090023,4.609945230991408
8062,3,0.5150783659765253,-1.3226067491901012,-0.9777890092201927,5.651248701157095
8061,3,0.31672031167902076,0.2881874360699182,-0.7131344612085766,4.470614220514472
8060,3,1.023067578645937,-1.0956168815567193,-1.0517371647613611,5.742262017880616
8059,3,1.023067578645937,-1.0956168815567193,-1.0517371647613611,5.742262017880616
8058,3,0.5010445455157662,-0.9742485145846682,-1.0702199729510586,5.676753937181151
8057,3,0.5229387586349014,-0.9103020853520349,-1.00342685539734,5.027953011679437
8056,3,0.1978778113129908,-1.0939100524189704,-1.0356113540293412,5.105109295579042
8055,3,0.7058066967745815,-0.8750634732602692,-1.0090293567865958,5.020005173658959
8054,3,0.3922327021891268,-0.32602069163971803,-0.9451357678670859,4.7314123192483475
8053,3,0.38910891038447737,-0.8372085574685943,-1.1517376039510256,5.718166126326158
8052,4,1.023556778854982,94.91674287825867,-34.279197631526145,288.0804597603846
8051,2,0.4508964336972059,0.22095682283172738,-0.9216760771539407,4.532165167987465
8050,3,0.3945670412791232,0.024751246541843578,-0.9428983429286772,4.563600776301618
8049,3,1.8658881309859554,-0.6888833280505001,-1.1148643297753595,5.121048642014734
8048,3,0.9813409807648242,-0.7091054024739485,-1.267576194408858,5.637263394539928
8047,3,0.5389222749723491,113.86529558466786,-36.113465169479134,267.4905852822625
8046,3,0.5715804339155702,0.5568469064963824,-1.0403869340857188,4.768609875262621
8045,6,0.9524502007674721,109.48468612447404,-42.42817234011866,285.95873111997264
8044,4,1.6690251918646684,101.23548561923518,-46.77965114901397,296.76904577284216
8043,4,1.6690251918646684,101.23548561923518,-46.77965114901397,296.76904577284216
8042,3,1.5775734968746822,-0.2506577295507003,-1.257779566131383,5.264222536655634
8041,3,0.41339901636012505,0.48195435778317985,-1.1595889980298149,4.998103405685044
8040,5,1.1957545722004919,113.71970466651364,-44.543196144562906,280.1183059158498
8039,3,0.20084109746499204,0.8126755963791864,-1.149904040812944,4.672857823060587
8038,3,1.0418360376338096,-0.10042325229926272,-1.4218834144402626,5.423661132268776
8037,3,0.5345130014918151,-0.37335471544547627,-1.665085048670169,5.798025877117734
8036,3,0.7690718176992141,1.5672427701995557,-1.7400849651588344,5.280107196509091
8035,3,0.15642985907486018,-1.2461984063006464,0.8544414829300504,3.8337147024202887
8034,3,0.5426313393834272,-1.8325457226251722,0.3609637560336598,4.83436399267524
8033,3,0.94015412797898,-0.575137845308354,-0.003477943272018704,4.131624882732446
8032,3,0.35424356044093286,-0.5632618864385472,-0.031144851743576313,4.146976850017294
8031,3,0.9078141227126384,-1.0200714664376784,-0.15570432312964852,4.88981345457865
8030,3,0.7455554805314596,-0.5414055659949001,-0.16897478615222916,4.2684459511848445
8029,3,0.3559565930152874,-0.14081988637614234,-0.29038277112544714,4.29832654903767
8028,4,1.2420016282415296,-0.10945806117240234,-0.3169475012076884,4.273173284667975
8027,3,0.19722345841095038,-0.027129395534900312,-0.38011665643491716,4.259228136658494
8026,3,0.22899020975164971,-0.27073397709476965,-0.4544206191860122,4.520158412642139
8024,3,0.675133392685218,-1.336379794420386,-0.8622688862159069,5.125684302055781
8022,3,1.4427081766434042,59.282003264620215,-6.810576673264383,138.3511158372401
8021,3,0.4082927756595411,-0.5670716642842949,-0.8559677993712611,4.873645081391065
8020,3,0.3987625307759129,-1.1615963163212841,-0.9576881734501578,5.076213424882077
8019,3,0.6965484814104265,-1.0677594384807272,-1.0358965975911905,5.660359286573373
8018,3,0.804002394404664,-0.9335052284207684,-1.0592578208637615,5.636514537790209
8017,3,0.4742295854778347,96.08108561041966,-21.651549614165226,240.5990348785693
8016,3,0.6547099881428879,-0.9769584710640007,-1.0193413898336967,5.058428657666835
8015,3,0.41660599107473373,-0.8549552543608006,-1.002668948530968,4.986959910636733
8014,3,0.34635682936612405,-1.036631194730959,-1.0464920131080124,5.083803526157311
8013,3,0.4237194708292497,-0.8162370731887296,-1.1372445592162566,5.703021769486783
8012,2,0.4801806399904172,-0.9173910611996056,-1.198205852441869,5.773808914680067
8011,3,0.5246040078532367,-0.09218155416302214,-0.9843384452650638,4.672247396399957
8010,5,0.8697402250381655,99.82727913618723,-38.01222307462312,295.5828308877001
8009,3,0.36830854501546795,0.5202156826928159,-0.964682224644829,4.657373522803751
8008,3,0.6670788018359368,-0.6352024495607195,-1.2244654398363926,5.595956289568016
8007,3,0.5658796768708124,0.5252648528780645,-0.9715655730281338,4.6310133184632205
8006,3,0.3558457347457839,-0.7320442519007109,-1.1876741602771048,5.272738673193867
8005,4,1.085918035148377,109.7549006222961,-37.86505084889076,278.3127458620831
8004,3,0.267745620663441,-0.3204249282846564,-1.1607016765018567,4.968126739045698
8003,4,1.3508028921605133,115.87454447063199,-38.314089078916915,266.5806695032648
8002,3,0.2279323102706802,0.1592281383347551,-1.1559793066677895,4.994914925070049
8001,4,0.8867501089966117,112.81164827853124,-47.116948202385075,294.6036545801577
8000,3,0.6394718820068268,0.7605075411280492,-1.1294065259587056,4.763851425734199
7999,3,0.33090568250330343,-0.3476140869885841,-1.3801774220696272,5.486310472710567
7998,3,0.42551168242905374,-0.23483148175574733,-1.4176498216218452,5.458380088075587
7997,3,0.700232321762667,-0.25782972587674646,-1.4287773266087633,5.482817492932681
7996,3,1.895047488726581,0.9518893747739199,-1.1841411584045134,4.578983046784545
7995,4,0.4120220298117386,0.8967536150420861,-1.2228206853183186,4.720571315869439
7994,3,0.47665443021339704,0.7361894705468421,-1.3159116811240361,4.970302817572887
7993,3,0.9391963529994442,0.16284665915537605,-1.4679220179746917,5.262794310532495
7992,3,0.2655680187763148,0.9167340870749116,-1.4164417283911193,5.115594661542386
7991,3,0.45696034096947247,0.8229610906038131,-1.4253990223124624,5.131552967524331
7990,3,0.9543757823878626,-0.21267914562602852,-1.768480482590265,6.328845604130767
7988,3,0.5672350913601852,1.089192499020672,-1.437470664659562,4.653280128633996
7987,3,0.5672350913601852,1.089192499020672,-1.437470664659562,4.653280128633996
7986,3,0.6138395425357882,0.395614616164952,-1.5923603493448608,5.22562988936498
7985,3,0.6425472900991064,0.6513688201211032,-1.5813392108340192,5.164898396969599
7984,3,0.44745229072618925,0.25378130549086664,-1.8268097711333458,5.511028455412452
7983,3,0.9392679274601111,0.4455724360133311,-1.8524919723803017,5.22181999186233
7982,3,0.5397597921740916,-2.0392212308311928,1.0481618243753554,4.359325105277365
7981,3,0.6621497173564842,-1.8437566045556848,0.7463791480263728,4.532736853085979
7980,3,1.226696994289664,-1.1746102198201644,0.3206151115349241,4.495758292189158
7979,3,0.4322220129543435,-0.7429160457470669,0.3966581633953074,4.010743809813445
7978,3,0.1423463521250726,-1.4127266898812667,0.06585319719365093,5.048179256159006
7977,3,0.5214608338433998,-0.5472621977353049,0.12429338187972604,3.9447103036526743
7976,3,0.5334228129689985,-0.6126548576183972,0.041592692885814804,4.0673814713444285
7975,3,0.5191433713193968,-1.1036957891004269,-0.10391716695255096,4.8677885186204435
7974,3,0.6790996677775035,-0.655979380719402,-0.017622327843386333,4.230434051516273
7973,4,1.0479705846627865,-1.0059041938981594,-0.10280035881930635,4.853965939514931
7972,3,0.26258444665831543,-0.5588693754990622,-0.014066126785402635,4.130516192393468
7971,3,0.3155982303191885,-0.6249252142376512,-0.030306942155829665,4.211278257308426
7970,3,0.2573235310025859,-0.5693129384777251,-0.019295033837152663,4.1436375224893505
7969,3,0.5752537939271413,-0.6155542037676396,-0.03613819062016801,4.207500155685298
7968,4,0.6469659013512815,-0.7146255524365059,-0.13521457104658155,4.437955507617095
7967,3,0.4565291301598597,-0.562792962096738,-0.11439373807538862,4.213003554963911
7966,3,0.41092876924711935,-0.6808636866287879,-0.17710539742301973,4.458325913011005
7965,3,0.14757730834759955,-0.5616902050265461,-0.1587551252632334,4.282254841276743
7964,3,0.14757730834759955,-0.5616902050265461,-0.1587551252632334,4.282254841276743
7962,3,0.3171711819762771,-0.10029748246273346,-0.16905353889508976,4.118532121429888
7961,3,0.18143552773174076,-0.5094861909592264,-0.30290700452876673,4.422956604031168
7960,3,0.2513955839440414,-0.19089255900924137,-0.24933531175016357,4.270448014453296
7959,3,0.32362949409803665,-0.2064977313164238,-0.2740815198170276,4.314709800947706
7958,4,0.5788555947058925,-0.01991953894066772,-0.28598964455622544,4.210627603342137
7957,3,0.22835391946603653,-0.014346938182704773,-0.2986453636543972,4.24271796554794
7956,3,0.18000775234617386,-0.37088719744965853,-0.3762202374988828,4.438621964969164
7955,3,0.5617110854646136,-0.6463403512620005,-0.43068353575067314,4.523318874750367
7954,3,0.2580896396225371,-1.428333107252,-0.6698587596173747,5.113972249798792
7953,3,0.19531816480768718,0.10507289054810183,-0.3948442948322589,4.22825706287494
7952,3,0.18714687622699988,-0.11355137824472122,-0.4485715353623549,4.447974808234401
7951,3,0.4057902556797817,-0.8786005028074069,-0.6304684289732243,4.642060641543764
7950,3,0.39072824363421216,-0.5657104963469833,-0.5876644966908656,4.572322845356938
7947,3,0.5841605799896037,-1.2786544005021225,-0.7717808686567006,5.016559750178509
7946,3,0.2926527767727803,-0.25947271092958213,-0.6191437336869428,4.622896248888584
7945,3,0.3719765115359733,0.1640039566030366,-0.5448476446685053,4.438784951238453
7944,3,0.3459373286868401,-0.18382327864539227,-0.6263975112288023,4.551468006735219
7943,3,0.31317081579079226,-1.031590568718533,-0.7705991065632222,4.7652090772968245
7942,3,0.06292580940674898,-0.7771891554134777,-0.7407895931031239,4.6065331529960964
7941,3,0.32503303466143024,-0.09749765530912484,-0.6425234166489574,4.497255272654849
7940,4,0.9630240819359843,59.21834769906159,-7.243581156323283,140.19074152766464
7939,3,0.5130169790336764,-1.1751830363495785,-0.8635449557989792,4.9908501840974
7938,3,0.6329513696206489,-1.2673978668583885,-0.9550168093573294,5.62224713448252
